name,language,event_url,summary,img_url,start_date,ticket_url,price,end_date,city,longitude,latitude,address
Città Live | Una città prima e dopo le Olimpiadi,en-us,https://www.eventbrite.it/e/citta-live-una-citta-prima-e-dopo-le-olimpiadi-tickets-936282645597,Live Podcast con Paolo Bovio e Andrea Colombo,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F797961439%2F537424306409%2F1%2Foriginal.20240628-062219?auto=format%2Ccompress&q=75&sharp=10&s=4c774190cb3e3bfc05521a85676ab70a,2024-07-23,https://www.eventbrite.com/checkout-external?eid=936282645597,Gratis,2024-07-23,Milano,9.1549246,45.48881979999999,2 Viale Certosa 20155 Milano
Vini Bio e Artigianali,it-it,https://www.eventbrite.it/e/biglietti-vini-bio-e-artigianali-880132328487,Vino bio e artigianale significa la stessa cosa?,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F739236339%2F485870286859%2F1%2Foriginal.20231024-111254?auto=format%2Ccompress&q=75&sharp=10&s=f0c532cd97b639536bbdcdbfba24b1c1,2024-07-23,https://www.eventbrite.com/checkout-external?eid=880132328487,80.00,2024-07-23,Milano,9.1947452,45.4723557,via Manzoni 47 angolo Piazza Cavour 20121 Milano
Milano - Street & Ritratto di strada e di viaggio,it-it,https://www.eventbrite.it/e/biglietti-milano-street-ritratto-di-strada-e-di-viaggio-778309804577,workshop in formula breve (3 ore) per apprendere e fotografare le situazioni reali e spontanee della società,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F566974069%2F157512799118%2F1%2Foriginal.20230107-211324?auto=format%2Ccompress&q=75&sharp=10&s=f41c8007cb932ed2075acfb81bcf0aaf,2024-07-28,https://www.eventbrite.com/checkout-external?eid=778309804577,75.90,2024-07-28,Milano,9.189698000000002,45.4641941,Piazza del Duomo 20122 Milano
Reading Spa,en-us,https://www.eventbrite.com/e/reading-spa-tickets-926830644407,Tempo per te e i tuoi libri.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F791685209%2F2197379643363%2F1%2Foriginal.20240618-113936?auto=format%2Ccompress&q=75&sharp=10&s=833517facfeef42dd91a21308244cc35,2024-07-18,https://www.eventbrite.com/checkout-external?eid=926830644407,15.00,2024-07-18,Milano,9.2115713,45.4519386,26b Via Friuli 20135 Milano
Žana Fejzić presents Chameleon: Solo English Standup Comedy Hour (Milan),en-us,https://www.eventbrite.com/e/zana-fejzic-presents-chameleon-solo-english-standup-comedy-hour-milan-tickets-846953158697,For the first time in Milan! Come watch this standup comedy hour where Žana navigates cultural identity among immigrant trauma.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F701943859%2F108084283671%2F1%2Foriginal.20240221-123125?auto=format%2Ccompress&q=75&sharp=10&s=1d6df199fe0f5ff2120d2375a10798b1,2024-09-21,https://www.eventbrite.com/checkout-external?eid=846953158697,13.96,2024-09-21,Milano,9.192010800000004,45.4871978,32 Via Volturno 20124 Milano
TEDxMilano 2024 | LIBERTÀ,en-us,https://www.eventbrite.it/e/tedxmilano-2024-liberta-tickets-899770205907,TEDxMilano è una conferenza multidisciplinare il cui obiettivo è diffondere idee di valore,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F774705229%2F190561130325%2F1%2Foriginal.20240523-133501?auto=format%2Ccompress&q=75&sharp=10&s=d975d6d7915478bc1b8c7b7b78894156,2024-10-24,https://www.eventbrite.com/checkout-external?eid=899770205907,40.00,2024-10-24,Milano,9.18106320000004,45.4672138,Via San Giovanni sul Muro 20122 Milano
Progetta con ombre e luce - Estate,en-us,https://www.eventbrite.it/e/progetta-con-ombre-e-luce-estate-tickets-929710538247,Laboratorio di proiezioni luminose per bambini e genitori (5 - 11 anni),https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F793868819%2F542467225457%2F1%2Foriginal.20240621-122557?auto=format%2Ccompress&q=75&sharp=10&s=3b9bd3c26a2af08bd8a4ceb45122144c,2024-07-13,https://www.eventbrite.com/checkout-external?eid=929710538247,10.00,2024-07-13,Milano,9.179361599999998,45.48312069999999,1 Piazza Compasso d'Oro 20154 Milano
Segni Disegni e Ideogrammi - Estate,en-us,https://www.eventbrite.it/e/segni-disegni-e-ideogrammi-estate-tickets-929681872507,Laboratorio di scoperta degli ideogrammi (4-11 anni),https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F793840009%2F542467225457%2F1%2Foriginal.20240621-111135?auto=format%2Ccompress&q=75&sharp=10&s=3eb4c16a9c1022bd6cba9bd9be8c3629,2024-07-06,https://www.eventbrite.com/checkout-external?eid=929681872507,10.00,2024-07-06,Milano,9.179361599999998,45.48312069999999,1 Piazza Compasso d'Oro 20154 Milano
Gin & Tonic Festival 2024 | Masterclass |  Aria Ex Macello - Milano,it-it,https://www.eventbrite.it/e/biglietti-gin-tonic-festival-2024-masterclass-aria-ex-macello-milano-929014335887,Ultimo weekend di agosto 2024: dalle 18:00 alle 24:00 | ARIA Ex Macello Viale Molise 62 Milano | FREE ENTRY,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F796724109%2F1553181240843%2F1%2Foriginal.20240626-144317?auto=format%2Ccompress&q=75&sharp=10&s=96eaffd834e65fc840227a367c1baf90,2024-08-31,https://www.eventbrite.com/checkout-external?eid=929014335887,22.55,2024-09-01,Milano,9.224461099999997,45.45649,62 Viale Molise 20137 Milano
Aperitivo  Sake & Japan,it-it,https://www.eventbrite.com/e/biglietti-aperitivo-sake-japan-933376914477,Come and enjoy a delicious   Japanese aperitif at Portico84 on July  16th at 6:00 pm!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F795904109%2F1770787616883%2F1%2Foriginal.20240625-131916?auto=format%2Ccompress&q=75&sharp=10&s=f26fc74ff9eeafe60782245228936cf8,2024-07-16,https://www.eventbrite.com/checkout-external?eid=933376914477,20.00,2024-07-16,Milano,9.184493400000001,45.47699919999999,84 Corso Garibaldi 20121 Milano
Aperitivo  Ostriche & Champagne,it-it,https://www.eventbrite.com/e/biglietti-aperitivo-ostriche-champagne-933354026017,Come and enjoy a delicious  French aperitif at Portico84 on July  9th at 6:00 pm!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F795904109%2F1770787616883%2F1%2Foriginal.20240625-131916?auto=format%2Ccompress&q=75&sharp=10&s=f26fc74ff9eeafe60782245228936cf8,2024-07-09,https://www.eventbrite.com/checkout-external?eid=933354026017,20.00,2024-07-09,Milano,9.184493400000001,45.47699919999999,84 Corso Garibaldi 20121 Milano
WORKSHOP: RI-CONOSCI ED AFFINA I TUOI TALENTI,en-us,https://www.eventbrite.it/e/workshop-ri-conosci-ed-affina-i-tuoi-talenti-tickets-872548214197,L’insieme di sapienze antiche che si compenetrano alle più recenti scoperte in ambito delle neuroscienze della fisica quantistica,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F729528109%2F196813965915%2F1%2Foriginal.20240327-134421?auto=format%2Ccompress&q=75&sharp=10&s=e957fdd396a4133e16f04e8f06ab409a,2024-09-28,https://www.eventbrite.com/checkout-external?eid=872548214197,257.31,2024-09-28,Milano,9.204298900000026,45.48316459999999,Via Lepetit n. 19 Milano
SUCCEDE BABY!,en-us,https://www.eventbrite.com/e/succede-baby-tickets-936993872897,Fine Italian Weeda  and Dinner experience,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F798562449%2F2149574614323%2F1%2Foriginal.20240629-101216?auto=format%2Ccompress&q=75&sharp=10&s=e9176b0e98e2984fef69ca9b4a03840a,2024-07-09,https://www.eventbrite.com/checkout-external?eid=936993872897,65.23,2024-07-09,Milano,9.1816985,45.4535645,19/a Via Santa Croce 20122 Milano
Kundalini Activation Astral Work  - BRESCIA,it-it,https://www.eventbrite.com/e/biglietti-kundalini-activation-astral-work-brescia-929219228727,Unisciti a noi per un'esperienza unica di attivazione della Kundalini e lavoro astrale a Brescia!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F793495289%2F126012043637%2F1%2Foriginal.jpg?auto=format%2Ccompress&q=75&sharp=10&s=cc9e3ceb32a4e07ef051534405585c53,2024-07-07,https://www.eventbrite.com/checkout-external?eid=929219228727,70.00,2024-07-07,Brescia,10.1891946,45.5305557,50a Via Orzinuovi 25125 Brescia
Corso di Mini Chef,en-us,https://www.eventbrite.it/e/corso-di-mini-chef-tickets-938975279337,Prepareremo tre divertenti ricette insieme ai bambini!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F799763949%2F2135684096603%2F1%2Foriginal.20240701-212300?auto=format%2Ccompress&q=75&sharp=10&s=9df2458a9623990c78ae175702ed5c40,2024-07-20,https://www.eventbrite.com/checkout-external?eid=938975279337,27.89,2024-07-20,Milano,9.214983100000001,45.4537316,63 Viale Umbria 20135 Milano
Aperitivo  Pisco & Ceviche,it-it,https://www.eventbrite.com/e/biglietti-aperitivo-pisco-ceviche-933385349707,Come and enjoy a delicious  Peruvian aperitif at Portico84 on July  23rd at 6:00 pm!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F795904109%2F1770787616883%2F1%2Foriginal.20240625-131916?auto=format%2Ccompress&q=75&sharp=10&s=f26fc74ff9eeafe60782245228936cf8,2024-07-23,https://www.eventbrite.com/checkout-external?eid=933385349707,20.00,2024-07-23,Milano,9.184493400000001,45.47699919999999,84 Corso Garibaldi 20121 Milano
EventStorming Master Class - October 2024 (Milan),en-gb,https://www.eventbrite.it/e/eventstorming-master-class-october-2024-milan-tickets-871113984377,Putting business software and user experience experts on the same page,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F727663979%2F224488706463%2F1%2Foriginal.20240325-161102?auto=format%2Ccompress&q=75&sharp=10&s=c491503ea5b25b87be0604d4dcc61d43,2024-10-01,https://www.eventbrite.com/checkout-external?eid=871113984377,1828.78,2024-10-02,Milan,9.184063199999999,45.4832677,Via Massimo D'Azeglio 3 20154 Milan
Workshop Pilates Wunda Chair,it-it,https://www.eventbrite.com/e/registrazione-workshop-pilates-wunda-chair-919460209237,Un workshop interamente dedicato all'utilizzo dello strumento Wunda Chair. Scopri perché la Wunda Chair è lo strumento sfida del pilates.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F782624809%2F2181741487213%2F1%2Foriginal.jpg?auto=format%2Ccompress&q=75&sharp=10&s=723ea1374aacf7125ae573ecc7038cba,2024-07-07,https://www.eventbrite.com/checkout-external?eid=919460209237,161.27,2024-07-07,Milano,9.2071048,45.4516331,16 Via Francesco Burlamacchi 20122 Milano
